date,symbol,eps,epsEstimated,time,revenue,revenueEstimated,fiscalDateEnding,updatedFromDate
2021-03-17,KIQ,-0.05,,bmo,1394958.0,,2020-12-31,2023-09-29
2021-03-17,ARCO,0.12,,bmo,607393000.0,,2020-12-31,2023-09-29
2021-03-17,BWIDL.OL,,,bmo,,,2020-12-31,2023-08-16
2021-03-17,6732.TWO,6.66,7.75,bmo,1420526000.0,,2020-12-30,2023-05-17
2021-03-17,PRAX,-0.87,-0.38,bmo,,,2020-12-30,2023-09-29
2021-03-17,BGRY,-0.09671,,bmo,3597000.0,,2020-12-30,2023-09-29
2021-03-17,BLDN.QA,0.02,0.022860000000000002,bmo,,,2020-12-31,2023-08-16
2021-03-17,058470.KQ,477.0,993.0,bmo,,,2020-12-31,2023-05-17
2021-03-17,EZTC3.SA,0.62,0.63,bmo,,,2020-12-31,2023-05-17
2021-03-17,SNMRF,0.09,0.06,bmo,,,2020-12-31,2023-05-17
2021-03-17,ART.WA,0.27640000000000003,,bmo,10522996.43,,2020-12-17,2023-05-17
2021-03-17,004910.KS,-77.2394,,bmo,52516516640.0,,2020-12-17,2023-05-17
2021-03-17,AMX.V,-0.027600000000000003,,bmo,,,2020-12-31,2023-08-16
2021-03-17,DFFN,-3.0,-3.0,bmo,,,2020-12-30,2023-09-29
2021-03-17,GNBT,-0.21867000000000003,,bmo,,,2021-01-30,2023-05-17
2021-03-17,4592.T,28.11,,bmo,,,2020-12-17,2023-10-17
2021-03-17,BIOYF,0.05,0.08,bmo,22332168.0,,2020-12-31,2023-08-25
2021-03-17,6285.TW,0.87,1.23,bmo,17094887000.0,,2020-12-30,2023-05-17
2021-03-17,IPA,-0.08,-0.14,bmo,4722000.0,,2021-07-31,2023-11-09
2021-03-17,NXR-UN.TO,0.3054,,bmo,16587724.0,,2020-12-17,2023-05-17
2021-03-17,ZRSEF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,3995.T,,,bmo,,,2020-12-17,2023-10-17
2021-03-17,005420.KS,-616.11361,,bmo,113309824180.0,,2020-12-30,2023-05-17
2021-03-17,IBXNF,,,bmo,,,2021-06-30,2023-05-17
2021-03-17,LGO.TO,0.14,0.12,bmo,42254000.0,,2020-12-30,2023-05-17
2021-03-17,9911.TW,1.58,,bmo,2057878000.0,,2020-12-30,2023-05-17
2021-03-17,SUMR,-1.58938,,bmo,36043000.0,,2021-01-01,2023-05-17
2021-03-17,600785.SS,0.041150000000000006,,bmo,1420345584.93,,2020-12-30,2023-05-17
2021-03-17,TPZ.TO,0.08,0.018330000000000003,bmo,27916000.0,,2020-12-30,2023-05-17
2021-03-17,FIVE,2.2,2.11,amc,607645000.0,826117245.0,2020-12-17,2023-10-10
2021-03-17,6415.TW,2.8,2.5,bmo,4078379000.0,,2020-12-30,2023-05-17
2021-03-17,FIBI.TA,1.87,,bmo,4005000000.0,,2020-12-31,2023-05-17
2021-03-17,2357.TW,13.04,7.67,bmo,116161682000.0,,2020-12-17,2023-05-17
2021-03-17,IDL.PA,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,RFL,-0.07,,amc,959000.0,,2021-01-30,2023-09-29
2021-03-17,ATD.TO,0.56,0.56,bmo,,,2020-12-17,2023-10-17
2021-03-17,POW.TO,0.93,0.8200000000000001,bmo,13393000000.0,,2020-12-17,2023-05-17
2021-03-17,1582.TW,1.65,2.1,bmo,2672718000.0,,2020-12-31,2023-08-17
2021-03-17,IPHYF,,-0.08,bmo,,,2020-12-31,2023-05-17
2021-03-17,DPW,-0.0008200000000000001,,bmo,7189299.0,,2020-12-30,2023-05-17
2021-03-17,MBCHF,-0.26,-0.30000000000000004,amc,,,2020-12-31,2023-05-17
2021-03-17,MREOF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,300801.SZ,0.09,,bmo,,,2020-12-31,2023-05-17
2021-03-17,MCCRF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,TPZEF,0.08,0.018000000000000002,bmo,,,2020-12-30,2023-08-16
2021-03-17,001060.KS,189.56,,bmo,142094237900.0,,2020-12-17,2023-05-17
2021-03-17,8099.TWO,0.4237,,bmo,1075493000.0,,2020-12-30,2023-05-17
2021-03-17,CELJF,-0.11,,bmo,973000000.0,,2020-12-31,2023-09-29
2021-03-17,SMTX,-0.09,0.09,bmo,386450000.0,1043415000.0,2021-01-02,2023-05-17
2021-03-17,4380.T,,,bmo,,,2020-12-17,2023-10-17
2021-03-17,ALPH.L,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,SEQUA.BR,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,BEN.PA,,,bmo,,,2020-12-17,2023-10-16
2021-03-17,IPHA,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,STEP.TO,-0.25,-0.21,bmo,71568000.0,,2020-12-30,2023-05-17
2021-03-17,OXUR.BR,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,PIP.L,,,bmo,,,2020-12-17,2023-10-16
2021-03-17,SLCJF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,ALVAL.PA,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,6698.TW,0.3957,,bmo,206843000.0,,2020-12-30,2023-05-17
2021-03-17,SMMT,0.9,0.00236,bmo,185000.0,,2020-12-30,2023-09-29
2021-03-17,FIXP.IL,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,BVZN.SW,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,089470.KS,-138.43,,bmo,191460173940.0,,2020-12-30,2023-05-17
2021-03-17,EFRTF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,EVOL,0.07,,amc,6964000.0,,2020-12-30,2023-09-29
2021-03-17,MCB.TO,-0.006580000000000001,,bmo,7374000.0,,2020-12-17,2023-05-17
2021-03-17,SNVVF,-0.25,-0.21,bmo,,,2020-12-30,2023-08-16
2021-03-17,CODA,0.1,0.03,bmo,5050459.0,6733945.0,2021-01-30,2023-09-29
2021-03-17,BRRE,2.31,,bmo,,,2021-01-30,2023-09-29
2021-03-17,AXLA,-10.0,-9.0,bmo,,,2020-12-30,2023-09-29
2021-03-17,DEUZF,-0.03,,bmo,,,2020-12-31,2023-08-16
2021-03-17,CDAK,-1.1400000000000001,-1.54,bmo,1640000.0,,2020-12-30,2023-05-17
2021-03-17,AALR3.SA,0.11,0.02,amc,292917000.0,,2020-12-30,2023-05-17
2021-03-17,AOUT,0.8200000000000001,0.38,amc,82649000.0,56821187.25,2021-01-30,2023-09-29
2021-03-17,KC,-0.12,-0.11,bmo,1922746000.0,,2020-12-31,2023-09-29
2021-03-17,BLBLF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,603712.SS,0.46,,bmo,346566593.88,,2020-12-17,2023-05-17
2021-03-17,1530.TW,0.17300000000000001,,bmo,851860000.0,,2020-12-30,2023-08-16
2021-03-17,8086.TWO,0.6900000000000001,0.9,bmo,1010118000.0,,2020-12-30,2023-05-17
2021-03-17,MLKN,0.65,0.58,bmo,590500000.0,,2021-02-26,2023-09-29
2021-03-17,8464.TW,4.41,4.69,bmo,6765916000.0,,2020-12-30,2023-05-17
2021-03-17,IPMLF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,ANCTF,0.56,0.56,bmo,13157500000.0,,2021-01-31,2023-11-28
2021-03-17,TLSS,-0.009680000000000001,,bmo,2323248.0,,2020-12-30,2023-09-29
2021-03-17,003680.KS,370.03,,bmo,59877411100.0,,2021-03-30,2023-05-17
2021-03-17,002985.SZ,0.45,,bmo,319243621.18,,2020-12-30,2023-05-17
2021-03-17,ISCD.TA,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,LGO,0.14,0.12,bmo,42254000.0,,2020-12-31,2023-09-29
2021-03-17,NCF.TO,-0.00202,,bmo,,,2021-01-31,2023-05-17
2021-03-17,CRAWA,0.63,0.45,bmo,19933941.0,,2020-12-30,2023-09-29
2021-03-17,THMO,-10.81,,amc,1947000.0,,2020-12-30,2023-09-29
2021-03-17,COCP,-0.12,-0.48,bmo,510000.0,,2020-12-30,2023-09-29
2021-03-17,WSM,3.95,3.39,amc,2047539000.0,1913942356.0,2020-12-17,2023-10-10
2021-03-17,3048.TW,1.02,,bmo,33590455000.0,,2020-12-30,2023-05-17
2021-03-17,NM,-7.31328,,bmo,102353000.0,,2020-12-31,2023-09-29
2021-03-17,605136.SS,0.44,,bmo,2135918138.16,,2020-12-30,2023-05-17
2021-03-17,IMV.TO,-1.4,-1.47,bmo,111.431503,,2020-12-31,2023-10-16
2021-03-17,009180.KS,135.34,,bmo,154642344040.0,,2020-12-17,2023-05-17
2021-03-17,UNIP6.SA,2.75,,bmo,1153105000.0,,2020-12-30,2023-05-17
2021-03-17,OGN,1.45,,bmo,3177000000.0,,2020-12-31,2023-09-29
2021-03-17,600835.SS,0.20720000000000002,,bmo,6275321987.19,,2020-12-30,2023-05-17
2021-03-17,MCCS.QA,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,RRRP3.SA,-1.6800000000000002,,bmo,204254000.0,,2020-12-31,2023-05-17
2021-03-17,TBGNF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,ISCDF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,NCFFF,,,bmo,,,2021-03-31,2023-05-17
2021-03-17,6197.TW,0.3764,,bmo,1004489000.0,,2020-12-30,2023-05-17
2021-03-17,CEL.TA,-0.28,-0.1,bmo,973000000.0,,2020-12-31,2023-05-17
2021-03-17,GEVO,-0.07,-0.0275,amc,421000.0,,2020-12-30,2023-09-29
2021-03-17,RMI.AX,,,bmo,,,2020-12-17,2023-10-17
2021-03-17,IPWR,-0.26,,amc,273827.0,,2020-12-30,2023-09-29
2021-03-17,ALDRV.PA,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,VIVA3.SA,0.4,0.41000000000000003,bmo,,,2020-12-31,2023-05-17
2021-03-17,BAMXF,3.02,3.08,bmo,98990000000.0,,2020-12-31,2023-09-29
2021-03-17,ANCUF,0.56,0.56,bmo,,,2020-12-31,2023-05-17
2021-03-17,GIPIF,,,bmo,,,2020-12-31,2023-08-17
2021-03-17,MLG.WA,0.8170000000000001,,bmo,49940000.0,,2020-12-17,2023-05-17
2021-03-17,IMV,-1.1,-1.03122,bmo,111.431503,,2020-12-17,2023-09-29
2021-03-17,VNH.L,,,bmo,,,2021-03-31,2023-10-17
2021-03-17,2353.TW,0.67,0.7000000000000001,bmo,82618558000.0,,2020-12-30,2023-05-17
2021-03-17,MLHR,0.65,0.58,amc,590500000.0,519232758.0,2021-02-27,2023-05-17
2021-03-17,002068.SZ,0.13,,bmo,1968655470.99,,2020-12-30,2023-05-17
2021-03-17,8925.T,,,bmo,,,2021-06-30,2023-05-17
2021-03-17,OTCM,0.48,0.35000000000000003,amc,19065000.0,,2020-12-31,2023-09-29
2021-03-17,1316.HK,,,bmo,,,2020-12-17,2023-05-17
2021-03-17,III.TO,-0.037860000000000005,,bmo,36915000.0,,2020-12-30,2023-05-17
2021-03-17,CNIKF,,,bmo,,,2021-03-31,2023-05-17
2021-03-17,8013.T,,,bmo,,,2020-12-17,2023-10-17
2021-03-17,OLMA,0.5,0.18,bmo,,,2020-12-30,2023-09-29
2021-03-17,161000.KS,264.13,,bmo,248715661860.0,,2020-12-30,2023-05-17
2021-03-17,SOG.PA,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,GTII.CN,0.11,0.06,bmo,177226522.0,,2020-12-31,2023-10-16
2021-03-17,300121.SZ,0.13,,bmo,,,2020-12-31,2023-05-31
2021-03-17,EIHDF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,PWCDF,0.93,0.8200000000000001,amc,,,2020-12-30,2023-08-16
2021-03-17,CTAS,2.37,2.22,bmo,1777056000.0,1338203147.48201,2021-02-27,2023-09-29
2021-03-17,ONTF,0.5700000000000001,0.52,amc,53286000.0,,2020-12-30,2023-09-29
2021-03-17,HLBZF,,1.8900000000000001,bmo,,,2020-12-31,2023-05-17
2021-03-17,004540.KS,190.93,,bmo,144149827280.0,,2020-12-30,2023-05-17
2021-03-17,PDD,-0.17,-0.14,bmo,26547709000.0,2972050000.0,2020-12-31,2023-09-29
2021-03-17,USAU,-0.67,-0.47000000000000003,bmo,,,2021-01-30,2023-09-29
2021-03-17,NMCI,,,bmo,,,2020-12-29,2023-05-17
2021-03-17,IPO.TO,-0.05,-0.015,bmo,12829000.0,,2020-12-30,2023-08-16
2021-03-17,KLDI,-0.23,-0.27,amc,74592000.0,,2020-12-30,2023-09-29
2021-03-17,EXN,-0.19,-0.02815,bmo,,,2020-12-31,2023-08-16
2021-03-17,KCCFF,,,bmo,,,2021-06-30,2023-05-17
2021-03-17,EFGD.IL,1.01,,bmo,1985280491.0,,2020-12-30,2023-05-17
2021-03-17,THOXF,-0.06,-0.06,bmo,,,2020-12-31,2023-05-17
2021-03-17,CTPNV.AS,0.21780000000000002,,bmo,94466000.0,,2020-12-31,2023-10-16
2021-03-17,353200.KS,-243.81756,,bmo,222988333210.0,,2020-12-30,2023-05-17
2021-03-17,3003.TW,0.52,0.53,bmo,993513000.0,,2020-12-30,2023-05-17
2021-03-17,RX.V,0.05,0.08,bmo,5726328.0,,2020-12-30,2023-05-17
2021-03-17,IPOOF,-0.04,-0.012,bmo,41934000.0,,2020-12-31,2023-09-29
2021-03-17,PD,-0.07,-0.12,amc,59284000.0,80841818.0,2021-01-30,2023-09-29
2021-03-17,030190.KQ,160.03,,bmo,109642450390.0,,2020-12-31,2023-08-16
2021-03-17,2739.TW,-0.54,-0.6000000000000001,bmo,821936000.0,,2020-12-17,2023-05-17
2021-03-17,FORTY,0.76,,bmo,543240000.0,,2020-12-31,2023-09-29
2021-03-17,SLCE3.SA,0.882,,bmo,1437401000.0,,2020-12-30,2023-08-16
2021-03-17,4555.TW,0.33,0.55,bmo,402217000.0,,2020-12-30,2023-08-16
2021-03-17,603966.SS,0.13,,bmo,377242792.84,,2020-12-30,2023-05-17
2021-03-17,ACEYY,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,6715.TW,1.31,1.19,bmo,736655000.0,,2020-12-30,2023-05-17
2021-03-17,ZTO,0.24,0.25,amc,8257144000.0,,2020-12-31,2023-09-29
2021-03-17,2108.TW,3.94,3.59,bmo,5595779000.0,,2020-12-30,2023-08-16
2021-03-17,601992.SS,0.011770000000000001,,bmo,36168335188.22,,2020-12-30,2023-05-17
2021-03-17,000970.KS,300.47,,bmo,,,2020-12-30,2023-10-16
2021-03-17,DTGI,-0.02,,bmo,3326000.0,,2021-01-30,2023-09-29
2021-03-17,CPLE6.SA,0.39,0.22,bmo,4985793000.0,,2020-12-17,2023-05-17
2021-03-17,HIL,-0.031030000000000002,,amc,92115000.0,,2020-12-30,2023-05-17
2021-03-17,6905.T,15.26,12.4,bmo,,,2020-12-17,2023-10-17
2021-03-17,KC.V,,,bmo,,,2021-06-30,2023-05-17
2021-03-17,BIOPOR.CO,0.06,0.06,bmo,7532000.0,,2020-12-31,2023-08-25
2021-03-17,3665.T,,,bmo,,,2020-12-17,2023-10-17
2021-03-17,002879.SZ,0.2973,,bmo,281615887.6,,2020-12-30,2023-05-17
2021-03-17,CTIC,-0.2,-0.16,amc,4.2e-06,,2020-12-30,2023-09-29
2021-03-17,RIDE,-3.45,-0.1,amc,,,2020-12-30,2023-09-29
2021-03-17,ANIM3.SA,-0.31,-0.06,bmo,375926000.0,,2020-12-30,2023-08-16
2021-03-17,MRD.TO,-0.01,0.19,bmo,80947000.0,,2020-12-30,2023-05-17
2021-03-17,003030.KS,5986.92,,bmo,584720291260.0,,2020-12-17,2023-05-17
2021-03-17,DORL.TA,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,GIP.V,-0.00502,,bmo,23912000.0,,2020-12-31,2023-08-17
2021-03-17,INFU,0.49,0.06,bmo,24711000.0,,2020-12-30,2023-09-29
2021-03-17,CNC.V,-0.01733,,bmo,,,2021-01-30,2023-08-16
2021-03-17,CJA.F,0.56,0.56,bmo,,,2021-06-30,2023-05-17
2021-03-17,BOAT.ST,0.1194,,bmo,96952000.0,,2020-12-30,2023-08-16
2021-03-17,CNPRF,,,amc,,,2020-12-31,2023-05-17
2021-03-17,AMBP3.SA,0.25,0.19,bmo,225993000.0,,2020-12-30,2023-08-16
2021-03-17,002352.SZ,0.38,0.42,bmo,44393220822.14,,2020-12-30,2023-08-16
2021-03-17,VER.VI,0.44,,bmo,711943000.0,,2020-12-30,2023-08-16
2021-03-17,MRC.WA,27.52,,bmo,551644000.0,,2020-12-17,2023-05-17
2021-03-17,GTBIF,0.11,0.06,bmo,177226522.0,,2020-12-30,2023-09-29
2021-03-17,AMXEF,-0.00606,,bmo,,,2020-12-31,2023-08-25
2021-03-17,FQVTF,,,bmo,,,2020-12-31,2023-05-17
2021-03-17,1202.SR,0.06381,,bmo,189717963.0,,2020-12-30,2023-05-17
2021-03-17,2536.TW,0.30000000000000004,0.38,bmo,521327000.0,,2020-12-30,2023-05-17
2021-03-17,CSAN,1.43,,bmo,3930733000.0,,2020-12-31,2023-09-29
2021-03-17,BRGO,0.00018,,bmo,294129.0,,2020-12-30,2023-09-29
2021-03-17,PWG.PA,,,bmo,,,2020-12-17,2023-05-17
2021-03-18,267980.KQ,1726.35,2238.0,bmo,,,2020-12-31,2023-08-16
2021-03-18,WEBC,-0.05,,bmo,,,2021-01-31,2023-09-29
2021-03-18,LX,0.39,0.43,amc,3033161000.0,,2020-12-31,2023-09-29
2021-03-18,FDX,3.47,3.23,amc,21510000000.0,19911733746.0,2021-02-27,2023-09-29
2021-03-18,PAX,0.15,0.14,amc,30613000.0,,2020-12-18,2023-09-29
2021-03-18,009470.KS,327.52,,bmo,52698867000.0,,2020-12-30,2023-05-17
2021-03-18,JG,-0.02,,bmo,105994000.0,,2020-12-31,2023-09-29
2021-03-18,SQZ,-1.07,-0.73,bmo,2487000.0,,2020-12-30,2023-09-29
2021-03-18,600511.SS,0.501,,bmo,11267515421.12,,2020-12-30,2023-05-17
2021-03-18,EMAN,-0.05,-0.03,bmo,7682000.0,,2020-12-30,2023-09-29
2021-03-18,CBI.TA,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,INTP.JK,187.33,100.88,bmo,4034768000000.0,,2020-12-30,2023-05-17
2021-03-18,URGN,-1.38,-1.31,bmo,7966000.0,9000000.0,2020-12-30,2023-09-29
2021-03-18,FGF,-0.34788,,bmo,-405000.0,,2020-12-30,2023-09-29
2021-03-18,CGM.PA,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,6274.TWO,1.05,1.18,bmo,4011398000.0,,2020-12-30,2023-05-17
2021-03-18,KBL.TO,0.2,0.09,bmo,50357000.0,,2020-12-30,2023-05-17
2021-03-18,SEIGY,0.86,,bmo,927616000.0,,2020-12-31,2023-09-29
2021-03-18,FORZ.TO,-0.048240000000000005,,bmo,81956000.0,,2020-12-31,2023-05-17
2021-03-18,GIII,0.47000000000000003,0.23,bmo,1015392000.0,533890000.0,2020-12-18,2023-10-10
2021-03-18,035900.KQ,225.0,287.38,bmo,,,2020-12-31,2023-05-17
2021-03-18,CILLF,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,ELP,0.35000000000000003,,amc,5655158000.0,,2020-12-31,2023-09-29
2021-03-18,1113.HK,1.46,,bmo,15523500000.0,,2020-12-18,2023-05-17
2021-03-18,MILS3.SA,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,SDXEF,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,HAPV3.SA,0.04043,0.06,bmo,2323153000.0,,2020-12-18,2023-05-17
2021-03-18,GZPHF,0.16,0.27,bmo,,,2020-12-31,2023-05-17
2021-03-18,VIRI,-1.25,,bmo,,,2020-12-18,2023-10-10
2021-03-18,2345.TW,2.45,2.32,bmo,13198379000.0,,2020-12-18,2023-05-17
2021-03-18,HHR,0.21,12.02,bmo,2449662000.0,,2020-12-31,2023-09-29
2021-03-18,1525.TW,1.67,1.65,bmo,325624000.0,,2020-12-31,2023-08-25
2021-03-18,PDSB,-0.16,-0.18,bmo,,,2020-12-30,2023-09-29
2021-03-18,016800.KS,373.02,,bmo,84156720630.0,,2020-12-18,2023-05-17
2021-03-18,BIOR,38.25,20.55,bmo,14276000.0,,2020-12-30,2023-09-29
2021-03-18,EDVMF,1.0,0.89,bmo,,,2020-12-31,2023-05-17
2021-03-18,016090.KS,66.77,,bmo,81358321150.0,,2020-12-30,2023-05-17
2021-03-18,LEGN,-0.22,-0.28,bmo,40783000.0,,2020-12-31,2023-09-29
2021-03-18,APLT,-1.06,-1.31,bmo,,,2020-12-30,2023-09-29
2021-03-18,BMMJ,-0.00723,,bmo,5294358.0,,2021-01-30,2023-05-17
2021-03-18,ISRA.TA,,,bmo,,,2020-12-31,2023-08-02
2021-03-18,ALORA.PA,,,bmo,,,2020-12-31,2023-07-04
2021-03-18,BKUCF,-0.0025700000000000002,,amc,,,2020-12-30,2023-05-17
2021-03-18,8249.TW,0.31970000000000004,,bmo,907334000.0,,2020-12-30,2023-05-17
2021-03-18,RNMBF,3.81,4.16,bmo,,,2020-12-31,2023-05-17
2021-03-18,1832.SR,0.039060000000000004,,bmo,14876918.0,,2020-12-18,2023-05-17
2021-03-18,OCGN,0.03,0.02,bmo,42577380.0,,2020-12-30,2023-09-29
2021-03-18,A2A.MI,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,DLTH,0.67,0.72,bmo,255960000.0,273735000.0,2021-01-30,2023-09-29
2021-03-18,1536.TW,0.48,0.72,bmo,1572673000.0,,2020-12-18,2023-05-17
2021-03-18,ALLAN.PA,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,SHLE.TO,4.85,,bmo,58969000.0,,2020-12-30,2023-05-17
2021-03-18,9626.HK,-2.34016,,bmo,3840127000.0,,2020-12-30,2023-05-17
2021-03-18,CATO,-0.31,,bmo,172213000.0,,2020-12-18,2023-10-10
2021-03-18,VTGDF,-3.42,,bmo,,,2020-12-31,2023-09-29
2021-03-18,PROG,-1.53,-0.8200000000000001,amc,14276000.0,,2020-12-30,2023-05-17
2021-03-18,VTDRF,-3.42417,,bmo,18420000.0,,2020-12-30,2023-05-17
2021-03-18,AEVA,-0.054970000000000005,,bmo,732000.0,,2020-12-30,2023-09-29
2021-03-18,WHLR,0.1187,,amc,15296000.0,,2020-12-30,2023-09-29
2021-03-18,MP,0.18,0.08,amc,42178000.0,,2020-12-30,2023-09-29
2021-03-18,FHTX,1.8599999999999999,0.45,bmo,251000.0,,2020-12-30,2023-09-29
2021-03-18,ENEL.MI,-0.03173,,bmo,16467000000.0,,2020-12-31,2023-08-25
2021-03-18,300748.SZ,0.014060000000000001,,bmo,2417345831.19,,2020-12-31,2023-08-25
2021-03-18,8250.SR,0.748,,bmo,338106000.0,,2020-12-30,2023-05-17
2021-03-18,ALZCF,0.48,0.02,bmo,,,2020-12-31,2023-08-25
2021-03-18,SGTX,1.15,1.37,bmo,3756000.0,,2020-12-30,2023-09-29
2021-03-18,AP,0.13,0.05,amc,87029000.0,,2020-12-30,2023-09-29
2021-03-18,CEAB3.SA,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,RCDTF,0.53,0.43,bmo,1448867000.0,,2020-12-30,2023-09-29
2021-03-18,CELL.MI,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,300016.SZ,,,bmo,,,2020-12-31,2023-05-31
2021-03-18,SOMA3.SA,0.11,0.11,bmo,353624000.0,,2020-12-18,2023-05-17
2021-03-18,RAM.LS,0.1114,,bmo,32143219.0,,2020-12-18,2023-05-17
2021-03-18,MOSY,-0.28953,,bmo,1596000.0,,2020-12-30,2023-05-17
2021-03-18,000999.SZ,0.03,0.2,bmo,4079841527.03,,2020-12-18,2023-05-17
2021-03-18,CEC.V,-0.01,-0.01,bmo,,,2020-12-31,2023-05-17
2021-03-18,CURY3.SA,0.2,0.21,bmo,345260000.0,,2020-12-30,2023-05-17
2021-03-18,SRG.MI,0.09,0.06,bmo,717000000.0,,2020-12-18,2023-05-17
2021-03-18,UTZ,0.33,0.09,bmo,768228000.0,19500.0,2021-01-02,2023-09-29
2021-03-18,UONEK,0.55,,bmo,91440000.0,,2020-12-18,2023-09-29
2021-03-18,1313.TW,0.97,0.51,bmo,,,2020-12-31,2023-05-17
2021-03-18,ACN,2.03,1.9,bmo,12088125000.0,11261042763.0,2021-02-27,2023-09-29
2021-03-18,FMBM,0.8,,bmo,11581837.0,,2020-12-30,2023-09-29
2021-03-18,603938.SS,0.1554,,bmo,265770962.75,,2020-12-30,2023-05-17
2021-03-18,SEM.VI,2.34,,bmo,927616000.0,,2020-12-31,2023-08-17
2021-03-18,SKIN,-0.05979,,bmo,37880000.0,,2020-12-30,2023-09-29
2021-03-18,CHKGF,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,AEF.MI,-0.08853000000000001,,bmo,66264056.0,,2020-12-30,2023-05-17
2021-03-18,IPR.LS,,,bmo,,176990000.0,2020-12-18,2023-05-17
2021-03-18,HLS.TO,-0.25,-0.06,bmo,16485000.0,,2020-12-31,2023-05-17
2021-03-18,ALWED.PA,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,ENLAY,-0.04,,bmo,64235000000.0,,2020-12-30,2023-09-29
2021-03-18,027970.KS,12.56,,bmo,46378954950.0,,2020-12-18,2023-05-17
2021-03-18,QUBT,-0.6168300000000001,,bmo,,,2020-12-30,2023-09-29
2021-03-18,2610.TW,0.4,0.27,bmo,29766200000.0,,2020-12-30,2023-05-17
2021-03-18,1431.HK,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,SNCY,-0.16583,,bmo,107807000.0,,2020-12-31,2023-09-29
2021-03-18,2168.HK,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,AVRO,-0.73,-0.87,bmo,,,2020-12-30,2023-09-29
2021-03-18,FUM.MI,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,ROSE.SW,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,BSK.V,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,ENTX,-0.11,-0.14,bmo,221000.0,,2020-12-31,2023-09-29
2021-03-18,2886.HK,,,bmo,,,2020-12-18,2023-10-16
2021-03-18,STRO,-1.48,-0.56,bmo,8278000.0,,2020-12-30,2023-09-29
2021-03-18,014280.KS,88.46,,bmo,132412600790.0,,2020-12-18,2023-05-17
2021-03-18,SYPR,-0.06,,bmo,20614000.0,,2020-12-30,2023-09-29
2021-03-18,ADCT,-0.8200000000000001,-0.68,bmo,51900000.0,,2020-12-31,2023-09-29
2021-03-18,2340.TW,0.6000000000000001,0.52,bmo,1710987000.0,,2020-12-30,2023-05-17
2021-03-18,NVGS,0.04,0.15,amc,87422000.0,66860000.0,2020-12-31,2023-09-29
2021-03-18,CNE.TO,0.05,0.44,bmo,71531000.0,,2020-12-31,2023-10-16
2021-03-18,ALTG+,-0.09,-0.07,bmo,,,2020-12-29,2023-05-17
2021-03-18,1AT.WA,1.25,,bmo,287370000.0,,2020-12-18,2023-05-17
2021-03-18,GBIO,-0.53,-0.52,bmo,,,2020-12-30,2023-09-29
2021-03-18,FEVR.L,,,bmo,,,2020-12-18,2023-05-17
2021-03-18,5215.TW,3.11,,bmo,1007556000.0,,2020-12-18,2023-05-17
2021-03-18,EDV.TO,1.0,0.89,bmo,419564000.0,,2020-12-31,2023-10-16
2021-03-18,RDHL,-28.0,-18.0,bmo,21461000.0,,2020-12-31,2023-09-29
2021-03-18,ORXPF,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,CBOM.ME,0.27740000000000004,,bmo,15729000000.0,,2020-12-18,2023-05-17
2021-03-18,ALREW.PA,,,bmo,,,2020-12-31,2023-05-17
2021-03-18,2498.TW,-1.28138,,bmo,1599404000.0,,2020-12-30,2023-08-16
